nivel,departamento,municipio,dimension,indicador_id,indicador,unidad,fuente,valor
municipal,Santander,Santa Bárbara,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Santa Bárbara,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Santa Bárbara,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,305975272
municipal,Santander,Santa Bárbara,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Santa Bárbara,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,305975272
municipal,Santander,Santa Bárbara,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,305975272
municipal,Santander,Santa Helena del Opón,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Santa Helena del Opón,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Santa Helena del Opón,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Santa Helena del Opón,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Santa Helena del Opón,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Santa Helena del Opón,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Santa Helena del Opón,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Santa Helena del Opón,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,206249998
municipal,Santander,Santa Helena del Opón,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Santa Helena del Opón,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,206249998
municipal,Santander,Santa Helena del Opón,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,206249998
municipal,Santander,Suratá,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Suratá,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Suratá,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Suratá,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Suratá,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Suratá,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Suratá,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Suratá,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,239114009
municipal,Santander,Suratá,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Suratá,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,239114009
municipal,Santander,Suratá,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,239114009
municipal,Santander,Zapatoca,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Santander,Zapatoca,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Santander,Zapatoca,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Santander,Zapatoca,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,1
municipal,Santander,Zapatoca,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Santander,Zapatoca,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Santander,Zapatoca,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Santander,Zapatoca,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,784203291
municipal,Santander,Zapatoca,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Santander,Zapatoca,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,784203291
municipal,Santander,Zapatoca,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,784203291
municipal,Sucre,Coveñas,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Sucre,Coveñas,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,6
municipal,Sucre,Coveñas,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Sucre,Coveñas,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Sucre,Coveñas,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Sucre,Coveñas,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,961414812
municipal,Sucre,Coveñas,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Sucre,Coveñas,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Sucre,Coveñas,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Sucre,Coveñas,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,0
municipal,Sucre,Coveñas,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,961414812
municipal,Sucre,Ovejas,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Sucre,Ovejas,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Sucre,Ovejas,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Sucre,Ovejas,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,5
municipal,Sucre,Ovejas,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Sucre,Ovejas,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Sucre,Ovejas,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Sucre,Ovejas,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,4355638550
municipal,Sucre,Ovejas,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Sucre,Ovejas,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,4355638550
municipal,Sucre,Ovejas,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,4355638550
municipal,Sucre,Sincelejo,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Sucre,Sincelejo,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,16
municipal,Sucre,Sincelejo,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Sucre,Sincelejo,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,18
municipal,Sucre,Sincelejo,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,6
municipal,Sucre,Sincelejo,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,1655393656
municipal,Sucre,Sincelejo,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Sucre,Sincelejo,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,11432574846
municipal,Sucre,Sincelejo,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,1538775000
municipal,Sucre,Sincelejo,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,12971349846
municipal,Sucre,Sincelejo,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,14626743502
municipal,Tolima,Alpujarra,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Alpujarra,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,19
municipal,Tolima,Alpujarra,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Tolima,Alpujarra,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,3
municipal,Tolima,Alpujarra,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Tolima,Alpujarra,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,1933422444
municipal,Tolima,Alpujarra,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,212591668
municipal,Tolima,Alpujarra,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,1494790038
municipal,Tolima,Alpujarra,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,344262248
municipal,Tolima,Alpujarra,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,2051643954
municipal,Tolima,Alpujarra,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,3985066398
municipal,Tolima,Alvarado,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Alvarado,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,8
municipal,Tolima,Alvarado,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Tolima,Alvarado,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,8
municipal,Tolima,Alvarado,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Tolima,Alvarado,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,1428828160
municipal,Tolima,Alvarado,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Tolima,Alvarado,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,6296631264
municipal,Tolima,Alvarado,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,574710426
municipal,Tolima,Alvarado,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,6871341690
municipal,Tolima,Alvarado,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,8300169850
municipal,Tolima,Ambalema,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Ambalema,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Tolima,Ambalema,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Tolima,Ambalema,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Tolima,Ambalema,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Tolima,Ambalema,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Tolima,Ambalema,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,233512468
municipal,Tolima,Ambalema,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Tolima,Ambalema,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Tolima,Ambalema,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,233512468
municipal,Tolima,Ambalema,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,233512468
municipal,Tolima,Anzoátegui,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Anzoátegui,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Tolima,Anzoátegui,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Tolima,Anzoátegui,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,0
municipal,Tolima,Anzoátegui,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Tolima,Anzoátegui,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,0
municipal,Tolima,Anzoátegui,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Tolima,Anzoátegui,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,0
municipal,Tolima,Anzoátegui,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Tolima,Anzoátegui,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,0
municipal,Tolima,Anzoátegui,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,0
municipal,Tolima,Armero,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Armero,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,6
municipal,Tolima,Armero,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Tolima,Armero,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,4
municipal,Tolima,Armero,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,1
municipal,Tolima,Armero,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,646176732
municipal,Tolima,Armero,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,538607264
municipal,Tolima,Armero,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,1059099581
municipal,Tolima,Armero,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,547983250
municipal,Tolima,Armero,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,2145690095
municipal,Tolima,Armero,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,2791866827
municipal,Tolima,Ataco,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Ataco,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,152
municipal,Tolima,Ataco,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Tolima,Ataco,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,5
municipal,Tolima,Ataco,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Tolima,Ataco,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,24693535440
municipal,Tolima,Ataco,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,193943268
municipal,Tolima,Ataco,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,1866926272
municipal,Tolima,Ataco,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Tolima,Ataco,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,2060869540
municipal,Tolima,Ataco,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,26754404980
municipal,Tolima,Cajamarca,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,3
municipal,Tolima,Cajamarca,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,25
municipal,Tolima,Cajamarca,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Tolima,Cajamarca,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,4
municipal,Tolima,Cajamarca,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Tolima,Cajamarca,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,4317750106
municipal,Tolima,Cajamarca,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Tolima,Cajamarca,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,1694399100
municipal,Tolima,Cajamarca,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Tolima,Cajamarca,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,1694399100
municipal,Tolima,Cajamarca,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,6012149206
municipal,Tolima,Carmen de Apicalá,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Carmen de Apicalá,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,18
municipal,Tolima,Carmen de Apicalá,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,1
municipal,Tolima,Carmen de Apicalá,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,3
municipal,Tolima,Carmen de Apicalá,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,4
municipal,Tolima,Carmen de Apicalá,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,3448423800
municipal,Tolima,Carmen de Apicalá,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,288173302
municipal,Tolima,Carmen de Apicalá,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,2026224774
municipal,Tolima,Carmen de Apicalá,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,3680218846
municipal,Tolima,Carmen de Apicalá,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,5994616922
municipal,Tolima,Carmen de Apicalá,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,9443040722
municipal,Tolima,Casabianca,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Casabianca,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,2
municipal,Tolima,Casabianca,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Tolima,Casabianca,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,2
municipal,Tolima,Casabianca,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,0
municipal,Tolima,Casabianca,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,169598460
municipal,Tolima,Casabianca,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Tolima,Casabianca,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,996526692
municipal,Tolima,Casabianca,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,0
municipal,Tolima,Casabianca,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,996526692
municipal,Tolima,Casabianca,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,1166125152
municipal,Tolima,Chaparral,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,10
municipal,Tolima,Chaparral,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,100
municipal,Tolima,Chaparral,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Tolima,Chaparral,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,7
municipal,Tolima,Chaparral,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,9
municipal,Tolima,Chaparral,Vivienda,pnud_vivt_cop,Costo estimado vivienda (COP),COP,PNUD,15813031380
municipal,Tolima,Chaparral,Salud,pnud_salud_cop,Costo estimado salud (COP),COP,PNUD,0
municipal,Tolima,Chaparral,Educación,pnud_edu_cop,Costo estimado educación (COP),COP,PNUD,6416195044
municipal,Tolima,Chaparral,Instituciones,pnud_com_cop,Costo estimado comunitario (COP),COP,PNUD,10093797315
municipal,Tolima,Chaparral,Infraestructura,pnud_infra_cop,Costo estimado infraestructura institucional (COP),COP,PNUD,16509992359
municipal,Tolima,Chaparral,Pérdidas económicas,pnud_tot_cop,Costo total estimado (COP),COP,PNUD,32323023739
municipal,Tolima,Coello,Vivienda,pnud_vd,Viviendas destruidas,Número,PNUD,0
municipal,Tolima,Coello,Vivienda,pnud_va,Viviendas averiadas,Número,PNUD,0
municipal,Tolima,Coello,Salud,pnud_csalud,Centros de salud afectados,Número,PNUD,0
municipal,Tolima,Coello,Educación,pnud_cedu,Centros educativos afectados,Número,PNUD,3
municipal,Tolima,Coello,Instituciones,pnud_ccom,Centros comunitarios afectados,Número,PNUD,5
